,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
682,Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,TSRTC - 1944,Deluxe (Non AC Seater 2+2),08:20:00,07h 15m,15:35:00,4.5,390,35
683,Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,TSRTC - 1364,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",08:40:00,07h 00m,15:40:00,4.0,442,31
684,Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,TSRTC - 1258,Rajdhani (AC Semi Sleeper 2+2),09:00:00,06h 00m,15:00:00,4.1,524,22
685,Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,TSRTC - 1351,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",09:20:00,08h 40m,18:00:00,3.9,442,31
686,Hyderabad to Srisailam,https://www.redbus.in/bus-tickets/hyderabad-to-srisailam,TSRTC - 9496,Deluxe (Non AC Seater 2+2),09:40:00,08h 20m,18:00:00,3.1,390,35
687,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),18:00:00,05h 15m,23:15:00,3.7,550,44
688,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sahara Tours and Travels,A/C Sleeper (2+1),22:30:00,06h 15m,04:45:00,3.8,650,24
689,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,GDR Tours and Travels,Bharat Benz A/C Seater (2+2),17:30:00,05h 15m,22:45:00,3.3,497,45
690,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Savera Tours and Travels,NON A/C Sleeper (2+1),22:15:00,07h 15m,05:30:00,3.4,599,25
691,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sahara Tours and Travels,Non AC Seater (2+2),22:00:00,06h 30m,04:30:00,3.3,450,34
692,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Metro Tours and Travels,NON A/C Sleeper (2+1),22:15:00,07h 00m,05:15:00,2.9,585,32
693,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,MDK TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),22:30:00,07h 00m,05:30:00,3.5,399,22
694,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Muskan Travels,NON A/C Semi Sleeper (2+2),21:30:00,08h 30m,06:00:00,3.1,454,18
695,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Sleeper (2+1),22:00:00,05h 45m,03:45:00,4.0,1400,16
696,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Seater / Sleeper (2+1),04:40:00,05h 35m,10:15:00,2.8,900,41
697,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Lucky travels,A/C Sleeper (2+1),22:15:00,07h 45m,06:00:00,3.1,763,36
698,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),23:50:00,04h 55m,04:45:00,2.9,1700,37
699,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:00:00,05h 30m,03:30:00,3.4,1200,42
700,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sahara Tours and Travels,Bharat Benz A/C Seater (2+2),18:00:00,05h 15m,23:15:00,3.3,600,45
701,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,A/C Sleeper (2+1),20:10:00,08h 25m,04:35:00,3.1,1200,24
702,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,AC Sleeper (2+1),21:30:00,06h 15m,03:45:00,2.6,900,21
703,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,A/C Sleeper (2+1),22:00:00,05h 45m,03:45:00,2.7,1000,22
704,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New jiwani Travels,A/C Sleeper (2+1),22:00:00,06h 30m,04:30:00,3.4,1141.9,32
705,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),19:00:00,05h 30m,00:30:00,2.7,2860,2
706,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,NON A/C Sleeper (2+1),22:00:00,07h 40m,05:40:00,2.9,1000,22
707,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,NON A/C Seater (2+2),21:00:00,08h 10m,05:10:00,1.8,700,24
708,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Kaleswari Travels,Non A/C Seater / Sleeper (2+1),21:30:00,07h 45m,05:15:00,1.5,1891,8
709,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Royal Travels (Raipur),A/C Seater / Sleeper (2+1),15:15:00,06h 00m,21:15:00,1.5,1429,34
710,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Shree Khurana Shabrij Travels,A/C Sleeper (2+1),22:30:00,04h 45m,03:15:00,2.0,1000,24
711,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Hans Travels (I) Private Limited,Volvo 9600 Multi-Axle A/C Sleeper (2+1),15:30:00,05h 00m,20:30:00,1.0,1200,26
712,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Sitara Travels,NON A/C Airbus (2+2),22:15:00,07h 00m,05:15:00,3.2,550,36
713,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30:00,05h 00m,03:30:00,3.9,1300,42
714,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,Volvo Multi Axle Sleeper B11R (2+1),21:45:00,05h 00m,02:45:00,3.9,1800,36
715,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Vijayant Travels,A/C Sleeper (2+1),21:45:00,05h 30m,03:15:00,3.9,1140,24
716,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Saini Travels Pvt. Ltd.,AC Sleeper (2+1),21:30:00,05h 45m,03:15:00,3.9,1500,30
717,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,NON A/C Seater (2+1),22:30:00,06h 30m,05:00:00,2.5,400,28
718,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Diamond Travels,NON A/C Seater (2+1),22:00:00,06h 15m,04:15:00,2.7,700,32
719,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Pooja Travels,A/C Sleeper (2+1),20:00:00,07h 05m,03:05:00,2.3,1200,23
720,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Morning Star Travels,A/C Sleeper (2+1),04:40:00,05h 25m,10:05:00,1.8,2390,21
721,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),20:00:00,06h 00m,02:00:00,2.7,1810,25
722,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Royal Travels (Raipur),Bharat Benz A/C Sleeper (2+1),17:30:00,05h 30m,23:00:00,2.7,1810,20
723,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),01:00:00,04h 30m,05:30:00,2.7,949,44
724,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,S.M Travel & logistics,NON A/C Sleeper (2+1),21:30:00,06h 00m,03:30:00,1.1,900,30
725,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,NTC Nagpur Travels,A/C Sleeper (2+1),23:45:00,06h 15m,06:00:00,2.1,2600,16
726,Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,DHANUNJAYA TRAVELS,A/C Sleeper (2+1),20:30:00,06h 00m,02:30:00,2.1,5000,6
727,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),08:40:00,04h 35m,13:15:00,0.0,500,27
728,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),09:00:00,03h 55m,12:55:00,0.0,500,28
729,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),10:50:00,04h 30m,15:20:00,1.4,500,28
730,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),12:30:00,04h 30m,17:00:00,0.0,500,28
731,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),14:00:00,04h 35m,18:35:00,0.0,500,28
732,Gangtok to Siliguri,https://www.redbus.in/bus-tickets/gangtok-to-siliguri,APSARA BUS SERVICE,Non AC Seater (2+2),15:30:00,04h 05m,19:35:00,0.0,500,28
733,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),05:00:00,03h 55m,08:55:00,0.0,500,28
734,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),06:40:00,03h 55m,10:35:00,0.0,500,18
735,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),07:00:00,03h 55m,10:55:00,0.0,400,28
736,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),08:00:00,03h 55m,11:55:00,1.4,500,23
737,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),09:30:00,04h 00m,13:30:00,0.0,500,28
738,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),11:00:00,04h 00m,15:00:00,0.0,500,28
739,Siliguri to Gangtok,https://www.redbus.in/bus-tickets/siliguri-to-gangtok,APSARA BUS SERVICE,Non AC Seater (2+2),14:30:00,04h 05m,18:35:00,0.0,500,28
740,Ravangla (Sikkim) to Siliguri,https://www.redbus.in/bus-tickets/ravangla-sikkim-to-siliguri,Sikkim Nationalised Transport (SNT) - 170710,NON A/C Seater (2+2),07:00:00,06h 00m,13:00:00,3.4,280,27
741,Siliguri to Jorethang (Sikkim),https://www.redbus.in/bus-tickets/siliguri-to-jorethang-sikkim,Sikkim Nationalised Transport (SNT) - 170788,NON A/C Seater (2+2),13:30:00,04h 00m,17:30:00,3.0,200,26
742,Shillong to Tura (Meghalaya),https://www.redbus.in/bus-tickets/shillong-to-tura-meghalaya,Meghalaya Transport Corporation(MTC) - 163306,Tata Non A/C Seater Executive Luxury (2+2),17:00:00,10h 30m,03:30:00,3.3,517,27
743,Shillong to Tura (Meghalaya),https://www.redbus.in/bus-tickets/shillong-to-tura-meghalaya,NETWORK TRAVELS,NON A/C Seater (2+2),17:00:00,13h 30m,06:30:00,4.0,500,26
744,Shillong to Guwahati,https://www.redbus.in/bus-tickets/shillong-to-guwahati,Upasana Travels (Under ASTC),Non AC Seater (2+2),07:00:00,04h 00m,11:00:00,3.4,325,38
745,Shillong to Guwahati,https://www.redbus.in/bus-tickets/shillong-to-guwahati,RAYAN TRAVELS,Non A/C Seater / Sleeper (2+1),16:00:00,02h 30m,18:30:00,3.3,350,50
746,Tura (Meghalaya) to Shillong,https://www.redbus.in/bus-tickets/tura-meghalaya-to-shillong,Meghalaya Transport Corporation(MTC) - 163370,Tata Non A/C Seater Executive Luxury (2+2),18:30:00,09h 30m,04:00:00,3.4,517,7
747,Tura (Meghalaya) to Shillong,https://www.redbus.in/bus-tickets/tura-meghalaya-to-shillong,NETWORK TRAVELS,NON A/C Seater (2+2),19:00:00,13h 00m,08:00:00,3.4,500,31
748,Shillong to Silchar,https://www.redbus.in/bus-tickets/shillong-to-silchar,Meghalaya Transport Corporation(MTC) - 163308,Tata Non A/C Seater Executive Luxury (2+2),19:15:00,09h 45m,05:00:00,2.9,384,35
749,Shillong to Silchar,https://www.redbus.in/bus-tickets/shillong-to-silchar,Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),09:00:00,08h 30m,17:30:00,2.0,700,35
750,Silchar to Shillong,https://www.redbus.in/bus-tickets/silchar-to-shillong,Assam State Transport Corporation (ASTC) - 139638,NON A/C Seater Push Back (2+1),16:45:00,10h 15m,03:00:00,2.9,408,26
751,Silchar to Shillong,https://www.redbus.in/bus-tickets/silchar-to-shillong,Meghalaya Transport Corporation(MTC) - 170307,Tata Non A/C Seater Executive Luxury (2+2),18:00:00,09h 30m,03:30:00,2.9,384,35
752,Silchar to Shillong,https://www.redbus.in/bus-tickets/silchar-to-shillong,Jagannath Travels and Tours Pvt. Ltd.,NON AC Seater / Sleeper 2+1,18:30:00,08h 00m,02:30:00,3.8,550,46
753,Silchar to Shillong,https://www.redbus.in/bus-tickets/silchar-to-shillong,Jagannath Travels and Tours Pvt. Ltd.,NON A/C Seater Push Back (2+1),18:30:00,08h 30m,03:00:00,2.2,600,31
754,Shillong to Karimganj,https://www.redbus.in/bus-tickets/shillong-to-karimganj,Meghalaya Transport Corporation(MTC) - 163360,Tata Non A/C Seater Executive Luxury (2+2),19:15:00,09h 15m,04:30:00,3.6,371,35
755,Shillong to Karimganj,https://www.redbus.in/bus-tickets/shillong-to-karimganj,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),20:30:00,08h 30m,05:00:00,3.7,650,35
756,Shillong to Karimganj,https://www.redbus.in/bus-tickets/shillong-to-karimganj,NETWORK TRAVELS,NON A/C Seater Push Back (2+1),21:35:00,08h 45m,06:20:00,3.7,750,35
757,Shillong to Karimganj,https://www.redbus.in/bus-tickets/shillong-to-karimganj,JAYSIKA,NON A/C Seater Push Back (2+1),20:00:00,09h 00m,05:00:00,2.1,700,35
758,Shillong to Williamnagar (Meghalaya),https://www.redbus.in/bus-tickets/shillong-to-williamnagar-meghalaya,Meghalaya Transport Corporation(MTC) - 163306,Tata Non A/C Seater Executive Luxury (2+2),17:00:00,12h 00m,05:00:00,3.2,581,35
759,Karimganj to Shillong,https://www.redbus.in/bus-tickets/karimganj-to-shillong,JAYSIKA,NON A/C Seater Push Back (2+1),17:20:00,09h 40m,03:00:00,2.6,650,35
760,Williamnagar (Meghalaya) to Shillong,https://www.redbus.in/bus-tickets/williamnagar-meghalaya-to-shillong,Meghalaya Transport Corporation(MTC) - 163370,Tata Non A/C Seater Executive Luxury (2+2),17:00:00,11h 00m,04:00:00,3.0,581,7
