,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available
1395,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Zingbus Plus,A/C Sleeper (2+1),17:30:00,07h 20m,00:50:00,4.8,854,25
1396,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SAMANVI CITICONNECT,A/C Sleeper (2+1),21:54:00,06h 26m,04:20:00,4.0,809,15
1397,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Rama Travels,Non A/C Seater / Sleeper (2+1),22:40:00,05h 35m,04:15:00,4.3,560,33
1398,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Chandu Travels,A/C Seater / Sleeper (2+1),23:05:00,05h 25m,04:30:00,3.1,532,24
1399,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Komali Travels,Non A/C Seater / Sleeper (2+1),22:25:00,06h 05m,04:30:00,4.3,500,29
1400,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),21:30:00,06h 35m,04:05:00,3.9,550,30
1401,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Venkata Padmavathi Travels,A/C Seater / Sleeper (2+1),22:40:00,06h 05m,04:45:00,3.3,550,29
1402,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Navayuga Travels,NON AC Seater / Sleeper 2+1,22:30:00,05h 40m,04:10:00,4.2,560,27
1403,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:44:00,04h 51m,03:35:00,3.5,550,21
1404,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20:00,06h 25m,04:45:00,3.4,560,26
1405,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),22:10:00,05h 50m,04:00:00,4.0,560,18
1406,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Srinivasa Travels,A/C Sleeper (2+1),22:35:00,05h 40m,04:15:00,3.7,880,19
1407,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Sleeper (2+1),19:30:00,06h 30m,02:00:00,3.3,600,25
1408,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vinay's Tours and Travels,A/C Sleeper (2+1),23:25:00,06h 40m,06:05:00,3.8,699,23
1409,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),13:50:00,07h 25m,21:15:00,3.3,800,16
1410,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,LVR Travels,Non A/C Seater / Sleeper (2+1),22:13:00,06h 42m,04:55:00,3.6,450,28
1411,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,A/C Seater / Sleeper (2+1),17:00:00,08h 00m,01:00:00,3.5,800,18
1412,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:35:00,07h 35m,02:10:00,3.7,670,20
1413,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Sleeper (2+1),23:05:00,05h 40m,04:45:00,2.9,600,20
1414,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),18:02:00,07h 58m,02:00:00,3.1,500,28
1415,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:05:00,05h 50m,04:55:00,3.0,590,26
1416,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:45:00,06h 25m,05:10:00,3.2,600,30
1417,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),15:10:00,07h 55m,23:05:00,3.8,1449,7
1418,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Rama Travels,A/C Seater / Sleeper (2+1),22:25:00,05h 50m,04:15:00,3.9,720,28
1419,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,A/C Sleeper (2+1),23:00:00,06h 00m,05:00:00,2.7,1000,33
1420,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:40:00,08h 00m,02:40:00,3.3,555,18
1421,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,22:25:00,06h 20m,04:45:00,3.5,590,22
1422,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:05:00,05h 55m,05:00:00,2.7,790,30
1423,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:20:00,06h 45m,02:05:00,3.3,560,21
1424,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Srinivasa Travels,Non A/C Seater / Sleeper (2+1),23:00:00,05h 50m,04:50:00,3.9,550,28
1425,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,BSR Tours And Travels,VE A/C Sleeper (2+1),22:00:00,06h 20m,04:20:00,3.8,880,10
1426,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45:00,08h 10m,03:55:00,2.4,400,31
1427,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,BSR Tours And Travels,A/C Seater / Sleeper (2+1),18:00:00,08h 30m,02:30:00,4.0,610,14
1428,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,CVR Express,Non A/C Seater / Sleeper (2+1),22:20:00,06h 00m,04:20:00,3.0,399,28
1429,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58:00,05h 47m,03:45:00,3.7,555,30
1430,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,A/C Sleeper (2+1),22:20:00,06h 25m,04:45:00,3.4,800,20
1431,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Dasari Travels,Non A/C Seater / Sleeper (2+1),23:05:00,05h 22m,04:27:00,3.3,450,27
1432,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:15:00,06h 35m,04:50:00,3.5,900,21
1433,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:00:00,06h 20m,05:20:00,3.3,590,28
1434,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Apple Travels,A/C Seater / Sleeper (2+1),22:40:00,04h 50m,03:30:00,3.0,500,33
1435,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:55:00,06h 20m,04:15:00,3.0,699,29
1436,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),22:17:00,05h 13m,03:30:00,2.7,500,32
1437,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),16:20:00,06h 55m,23:15:00,3.3,600,27
1438,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),22:35:00,05h 55m,04:30:00,2.7,550,32
1439,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Dasari Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:05:00,05h 22m,04:27:00,2.4,900,19
1440,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),13:50:00,07h 55m,21:45:00,2.7,500,22
1441,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),19:10:00,07h 20m,02:30:00,2.8,499,20
1442,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:27:00,05h 33m,04:00:00,2.2,500,20
1443,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,J Gagana Travels,A/C Seater / Sleeper (2+1),22:15:00,05h 30m,03:45:00,2.9,499,26
1444,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Puri Jagannadh Tours And Travels,A/C Seater / Sleeper (2+1),21:30:00,06h 25m,03:55:00,3.3,699,26
1445,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SLGT Travels,A/C Seater/Sleeper (2+1),22:30:00,06h 00m,04:30:00,3.1,475,30
1446,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:25:00,06h 05m,04:30:00,3.1,650,27
1447,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mozo travels,A/C Sleeper (2+1),20:10:00,08h 10m,04:20:00,3.3,1000,22
1448,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,A/C Seater / Sleeper (2+1),16:20:00,06h 55m,23:15:00,2.5,700,27
1449,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),22:25:00,05h 15m,03:40:00,1.4,560,17
1450,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),17:50:00,08h 25m,02:15:00,2.7,600,26
1451,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SAMANVI CITICONNECT,Non A/C Seater / Sleeper (2+1),22:25:00,05h 20m,03:45:00,2.9,610,15
1452,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SS Prasanna Travels,A/C Seater (2+2),23:50:00,05h 45m,05:35:00,1.5,3999,40
1453,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:20:00,06h 10m,04:30:00,1.4,1090,28
1454,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ramana Tours And Travels,NON AC Seater / Sleeper 2+1,22:30:00,05h 30m,04:00:00,2.6,560,26
1455,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:45:00,05h 20m,04:05:00,2.0,399,26
1456,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),14:50:00,06h 10m,21:00:00,2.9,990,4
1457,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:48:00,06h 12m,02:00:00,2.6,560,20
1458,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:13:00,05h 47m,04:00:00,2.7,555,20
1459,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),14:55:00,08h 25m,23:20:00,1.7,600,19
1460,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),22:20:00,05h 10m,03:30:00,2.5,890,30
1461,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ramana Tours And Travels,A/C Seater / Sleeper (2+1),22:25:00,06h 20m,04:45:00,2.2,700,27
1462,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KKaveri Travels,Non A/C Seater / Sleeper (2+1),15:30:00,08h 00m,23:30:00,2.2,500,24
1463,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jagan Travels,Non A/C Seater / Sleeper (2+1),14:15:00,07h 45m,22:00:00,1.4,450,26
1464,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,BSR Tours And Travels,A/C Seater / Sleeper (2+1),22:00:00,06h 10m,04:10:00,2.5,610,28
1465,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),19:45:00,07h 45m,03:30:00,2.3,600,39
1466,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,LIMOLINER,A/C Sleeper (2+1),18:30:00,07h 40m,02:10:00,2.8,848,20
1467,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mythri Tours And Travels,A/C Sleeper (2+1),22:00:00,06h 05m,04:05:00,4.7,841,16
1468,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Orange Tours And Travels,A/C Seater / Sleeper (2+1),16:10:00,08h 20m,00:30:00,1.0,600,20
1469,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),14:45:00,09h 00m,23:45:00,5.0,550,27
1470,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,GMC Travels,A/C Seater / Sleeper (2+1),22:00:00,05h 30m,03:30:00,4.5,590,29
1471,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Neelachal Travels,A/C Seater / Sleeper (2+1),15:00:00,07h 45m,22:45:00,4.5,4000,18
1472,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Navayuga Travels,NON AC Seater / Sleeper 2+1,19:56:00,08h 34m,04:30:00,4.3,560,18
1473,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Svkdt travels,A/C Sleeper (2+1),17:00:00,09h 05m,02:05:00,4.4,840,18
1474,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Navayuga Travels,NON AC Seater / Sleeper 2+1,13:25:00,07h 45m,21:10:00,4.3,1049,28
1475,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Komali Travels,A/C Seater / Sleeper (2+1),22:25:00,05h 35m,04:00:00,4.3,560,29
1476,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,Non A/C Seater / Sleeper (2+1),21:15:00,05h 45m,03:00:00,4.1,499,12
1477,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),21:30:00,05h 30m,03:00:00,4.1,1100,23
1478,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Padma Travels,Non A/C Seater / Sleeper (2+1),21:30:00,06h 30m,04:00:00,4.1,499,21
1479,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Atluri Travels,Non A/C Seater / Sleeper (2+1),22:18:00,05h 32m,03:50:00,4.1,460,26
1480,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,A/C Sleeper (2+1),21:10:00,06h 20m,03:30:00,4.1,1330,15
1481,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Shree Manikanta Travels,A/C Sleeper (2+1),15:15:00,08h 25m,23:40:00,4.1,879,11
1482,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vikram Travels,A/C Sleeper (2+1),20:10:00,05h 50m,02:00:00,4.1,909,22
1483,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Jayanthi Travels,NON A/C Hi-Tech Push Back (2+2),21:00:00,07h 15m,04:15:00,4.1,499,31
1484,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:02:00,08h 03m,01:05:00,4.1,1470,27
1485,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sree Gowtham Travels,A/C Sleeper (2+1),23:10:00,06h 22m,05:32:00,4.1,850,18
1486,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:15:00,07h 10m,02:25:00,4.0,555,21
1487,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri KVR Travels,A/C Seater / Sleeper (2+1),16:48:00,07h 52m,00:40:00,4.0,899,28
1488,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Laharisa Tours and Travels,Non A/C Seater / Sleeper (2+1),22:10:00,05h 55m,04:05:00,4.0,560,21
1489,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Krk Travels,Non A/C Seater / Sleeper (2+1),14:55:00,08h 05m,23:00:00,3.9,912,24
1490,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Srinivasa Travels,A/C Seater / Sleeper (2+1),22:40:00,06h 10m,04:50:00,3.9,2000,40
1491,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SREE KARA TRAVELS,Non A/C Seater / Sleeper (2+1),22:05:00,06h 10m,04:15:00,3.8,555,24
1492,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Varun Travels,Scania AC Multi Axle Sleeper (2+1),23:40:00,05h 05m,04:45:00,3.8,600,22
1493,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),14:50:00,07h 35m,22:25:00,3.8,799,22
1494,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vahini Travels,Non A/C Seater / Sleeper (2+1),20:41:00,07h 49m,04:30:00,3.8,560,28
1495,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Kalyani Transport,Non A/C Seater / Sleeper (2+1),20:45:00,05h 45m,02:30:00,3.8,555,29
1496,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vahini Travels,Non A/C Seater / Sleeper (2+1),22:37:00,06h 08m,04:45:00,3.8,499,30
1497,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KTR Travels,Non A/C Seater / Sleeper (2+1),15:10:00,07h 20m,22:30:00,3.7,899,18
1498,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Sai Anjana Tours and Travels,Non A/C Seater / Sleeper (2+1),22:20:00,06h 05m,04:25:00,3.7,555,29
1499,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,A/C Sleeper (2+1),21:16:00,06h 14m,03:30:00,3.6,749,12
1500,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,Non A/C Seater / Sleeper (2+1),22:30:00,05h 30m,04:00:00,3.6,499,30
1501,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,A/C Sleeper (2+1),21:16:00,06h 24m,03:40:00,3.6,799,27
1502,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,Non A/C Seater / Sleeper (2+1),22:40:00,05h 50m,04:30:00,3.6,499,21
1503,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,DMR Travels,Non A/C Seater / Sleeper (2+1),22:28:00,06h 02m,04:30:00,3.6,560,25
1504,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vinay's Tours and Travels,A/C Sleeper (2+1),23:20:00,06h 05m,05:25:00,3.5,900,23
1505,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:58:00,06h 17m,04:15:00,3.4,444,21
1506,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),14:50:00,08h 10m,23:00:00,3.4,799,17
1507,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),14:20:00,07h 10m,21:30:00,3.4,999,21
1508,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sri Keerthana Sai Travels,A/C Sleeper (2+1),14:45:00,09h 00m,23:45:00,5.0,900,20
1509,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SAMANVI CITICONNECT,NON AC Seater / Sleeper 2+1,22:25:00,05h 20m,03:45:00,3.4,610,26
1510,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:20:00,06h 45m,05:05:00,3.4,600,21
1511,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),22:01:00,06h 14m,04:15:00,3.4,444,6
1512,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Prasanna Travels,A/C Seater / Sleeper (2+1),23:40:00,05h 55m,05:35:00,3.0,500,32
1513,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),20:10:00,05h 50m,02:00:00,3.3,560,21
1514,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai RK Travels,Non A/C Seater / Sleeper (2+1),22:35:00,05h 55m,04:30:00,3.3,560,25
1515,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:45:00,08h 00m,03:45:00,3.3,666,24
1516,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,Non A/C Seater / Sleeper (2+1),17:37:00,06h 18m,23:55:00,3.3,780,15
1517,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,SVM Tours And Travels,Non A/C Seater / Sleeper (2+1),22:35:00,05h 45m,04:20:00,3.3,550,22
1518,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Vasireddy Travels,A/C Seater / Sleeper (2+1),23:23:00,06h 07m,05:30:00,3.3,550,25
1519,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,A/C Sleeper (2+1),21:58:00,05h 32m,03:30:00,3.3,900,25
1520,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,A/C Seater / Sleeper (2+1),17:37:00,06h 18m,23:55:00,3.3,800,34
1521,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),22:18:00,05h 42m,04:00:00,3.3,500,33
1522,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:30:00,07h 15m,02:45:00,3.3,666,22
1523,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Mayuri Travels,A/C Sleeper (2+1),19:52:00,06h 38m,02:30:00,3.3,1220,25
1524,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45:00,05h 15m,04:00:00,3.2,499,27
1525,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Ajay Bus,Non A/C Seater / Sleeper (2+1),22:45:00,05h 45m,04:30:00,3.2,490,16
1526,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),22:30:00,04h 45m,03:15:00,3.1,499,27
1527,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,KVR Tours and Travels,A/C Sleeper (2+1),20:30:00,05h 35m,02:05:00,3.1,850,28
1528,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Morning Star Travels,A/C Sleeper (2+1),23:00:00,06h 05m,05:05:00,2.4,550,31
1529,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,Prasanna Travels,A/C Seater / Sleeper (2+1),23:55:00,05h 55m,05:50:00,2.9,500,34
1530,Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),16:20:00,06h 20m,22:40:00,4.5,475,36
